1,44708651,44708801,-
1,44718308,44718458,-
1,44725941,44726091,-
1,44726599,44726749,-
1,44919887,44920037,+
1,44932086,44932236,+
1,44998968,44999118,+
1,45014628,45014778,+
1,45095637,45095787,+
1,45168951,45169101,+
1,45184101,45184251,+
1,45404626,45404776,-
1,45450661,45450811,-
1,45520933,45521083,-
1,45523443,45523593,-
1,45571559,45571709,-
1,45612883,45613033,-
1,45696647,45696797,-
1,45727206,45727356,-
1,45977360,45977510,-
1,46295985,46296135,+
1,46309240,46309390,+
1,46357535,46357685,+
1,46419761,46419911,+
1,46492907,46493057,+
1,46539761,46539911,-
1,46591487,46591637,-
1,46661890,46662040,-
1,46678179,46678329,+
1,46678237,46678387,-
1,46682255,46682405,-
1,46682257,46682407,+
1,46740195,46740345,+
1,46740195,46740345,-
1,47249213,47249363,+
1,47427514,47427664,+
1,47461962,47462112,+
1,47463738,47463888,+
1,47609792,47609942,+
1,47831619,47831769,+
1,47860171,47860321,-
1,48410178,48410328,-
1,48769231,48769381,-
1,48775802,48775952,-
1,48781168,48781318,-
1,48795906,48796056,-
1,49009770,49009920,-
1,49120320,49120470,-
1,49204443,49204593,-
1,49226601,49226751,-
1,49248003,49248153,-
1,49258427,49258577,-
1,49366786,49366936,-
1,49400888,49401038,-
1,49420635,49420785,-
1,49461045,49461195,-
1,49547971,49548121,+
1,49547971,49548121,-
1,49565016,49565166,+
1,49565077,49565227,-
1,49655552,49655702,-
1,49713179,49713329,-
1,49795389,49795539,-
1,49833570,49833720,-
1,49910669,49910819,-
1,50249290,50249440,-
1,50589506,50589656,+
1,50601043,50601193,+
1,50659737,50659887,+
1,50666437,50666587,+
1,50678908,50679058,-
1,50933833,50933983,-
1,50933834,50933984,+
1,51038305,51038455,-
1,51065160,51065310,-
1,51117102,51117252,-
1,51203913,51204063,-
1,51607211,51607361,+
1,51941760,51941910,-
1,51970220,51970370,-
1,52003591,52003741,+
1,52012504,52012654,+
1,52065256,52065406,+
1,52141811,52141961,+
1,52270684,52270834,-
1,52407996,52408146,-
1,52542051,52542201,+
1,52956985,52957135,-
1,53016895,53017045,-
1,53072509,53072659,+
1,53100108,53100258,+
1,53310522,53310672,+
1,53366020,53366170,-
1,53378644,53378794,-
1,53406734,53406884,+
1,53580963,53581113,+
1,53580979,53581129,-
1,53597727,53597877,-
1,53671964,53672114,+
1,53693193,53693343,-
1,54240185,54240335,-
1,54288162,54288312,-
1,54328501,54328651,-
1,54361240,54361390,+
1,54512947,54513097,-
1,54577539,54577689,+
1,54655455,54655605,+
1,54655617,54655767,-
1,54676344,54676494,+
1,54684675,54684825,+
1,54703362,54703512,-
1,54771720,54771870,-
1,54784847,54784997,-
1,54859636,54859786,-
1,55022001,55022151,+
1,55178631,55178781,+
1,55194322,55194472,+
1,55321113,55321263,-
1,55324879,55325029,-
1,55448506,55448656,+
1,55448508,55448658,-
1,55594512,55594662,-
1,55631495,55631645,-
1,57023444,57023594,-
1,57070678,57070828,-
1,57144995,57145145,+
1,57271507,57271657,-
1,57282372,57282522,-
1,57324146,57324296,+
1,57458600,57458750,+
1,57558858,57559008,-
1,57721205,57721355,-
1,57751169,57751319,-
1,57790676,57790826,-
1,57874493,57874643,-
1,57961206,57961356,-
1,58000092,58000242,-
1,58076476,58076626,-
1,58104642,58104792,-
1,58120057,58120207,-
1,58147640,58147790,-
1,58244067,58244217,-
1,58341732,58341882,+
1,58341732,58341882,-
1,58353163,58353313,-
1,58425095,58425245,-
1,58490890,58491040,-
1,58495374,58495524,-
1,58636439,58636589,-
1,58653651,58653801,-
1,58732331,58732481,-
1,59881623,59881773,+
1,59933768,59933918,+
1,60066996,60067146,+
1,60076524,60076674,+
1,60190323,60190473,+
1,60243693,60243843,-
1,60305873,60306023,+
1,60461367,60461517,-
1,61417432,61417582,+
1,61417433,61417583,-
1,61445907,61446057,+
1,61517730,61517880,+
1,61615690,61615840,+
1,61648833,61648983,+
1,61668154,61668304,+
1,61747244,61747394,+
1,61848269,61848419,+
1,61870887,61871037,+
1,62164279,62164429,-
1,62166982,62167132,-
1,62230480,62230630,+
1,62281848,62281998,+
1,62368000,62368150,+
1,62390811,62390961,+
1,62396726,62396876,+
1,62443878,62444028,+
1,62574831,62574981,+
1,62753594,62753744,-
1,62972261,62972411,-
1,63880038,63880188,+
1,63889534,63889684,+
1,63935474,63935624,-
1,64018572,64018722,+
1,64018578,64018728,-
1,64031255,64031405,+
1,64031802,64031952,-
1,64261895,64262045,+
1,64475867,64476017,+
1,64625500,64625650,+
1,64625727,64625877,-
1,64629303,64629453,+
1,64629316,64629466,-
1,65247792,65247942,+
1,65330467,65330617,-
1,65781366,65781516,+
1,65840140,65840290,+
1,65846137,65846287,+
1,65851439,65851589,+
1,65891353,65891503,+
1,65913203,65913353,+
1,66322354,66322504,+
1,66354791,66354941,+
1,66403931,66404081,+
1,66419063,66419213,+
1,66459222,66459372,+
1,67069481,67069631,+
1,67205339,67205489,+
1,67221330,67221480,+
1,67230955,67231105,+
1,67239499,67239649,+
1,67296549,67296699,-
1,67321298,67321448,-
1,67357666,67357816,-
1,67775237,67775387,+
1,67837340,67837490,+
1,68172745,68172895,-
1,68209564,68209714,-
1,68316533,68316683,+
1,68425763,68425913,+
1,68471054,68471204,+
1,68594481,68594631,+
1,68594499,68594649,-
1,68666460,68666610,+
1,68666460,68666610,-
1,68679456,68679606,-
1,68945397,68945547,+
1,68945426,68945576,-
1,68945554,68945704,+
1,68945554,68945704,-
1,68946717,68946867,+
1,68946733,68946883,-
1,70154460,70154610,+
1,70284089,70284239,+
1,70321145,70321295,+
1,70383657,70383807,+
1,70493072,70493222,+
1,70493092,70493242,-
1,70622403,70622553,-
1,70685927,70686077,+
1,70685950,70686100,-
1,70716321,70716471,+
1,70754097,70754247,-
1,70827609,70827759,+
1,70899422,70899572,+
1,71329576,71329726,-
1,71508532,71508682,-
1,72234889,72235039,-
1,72367546,72367696,-
1,74566171,74566321,-
1,74572991,74573141,-
1,74584405,74584555,-
1,74597947,74598097,-
1,74680362,74680512,+
1,74814342,74814492,+
1,74814352,74814502,-
1,74864111,74864261,+
1,74866526,74866676,+
1,74957133,74957283,+
1,74957149,74957299,-
1,75217311,75217461,+
1,75224697,75224847,+
1,75225925,75226075,+
1,75748512,75748662,-
1,75964891,75965041,-
1,76178805,76178955,-
1,76229606,76229756,+
1,76231683,76231833,+
1,76308560,76308710,+
1,76574399,76574549,+
1,76612858,76613008,+
1,76631830,76631980,+
1,76655104,76655254,+
1,76658062,76658212,+
1,76876853,76877003,+
1,76962193,76962343,+
1,77040079,77040229,+
1,77340460,77340610,+
1,77456625,77456775,+
1,77481792,77481942,+
1,78223366,78223516,-
1,78493618,78493768,+
1,78983372,78983522,+
1,81826746,81826896,+
1,81936009,81936159,+
1,81951365,81951515,+
1,82187648,82187798,+
1,84336114,84336264,-
1,84349301,84349451,-
1,84420583,84420733,-
1,84681586,84681736,+
1,84790386,84790536,+
1,85145892,85146042,-
1,85399750,85399900,-
1,85447275,85447425,-
1,85577385,85577535,+
1,85746239,85746389,+
1,85824945,85825095,-
1,85824947,85825097,+
1,85884849,85884999,+
1,85884870,85885020,-
1,85919187,85919337,-
1,86030122,86030272,-
1,86031717,86031867,-
1,86370975,86371125,-
1,86423180,86423330,-
1,87129929,87130079,-
1,87175732,87175882,+
1,87330619,87330769,-
1,87356847,87356997,-
1,87369238,87369388,-
1,87577704,87577854,+
1,87629684,87629834,+
1,89206680,89206830,+
1,89321949,89322099,-
1,89434025,89434175,-
1,89530862,89531012,-
1,89614421,89614571,-
1,89622946,89623096,-
1,89640773,89640923,-
1,89834615,89834765,+
1,89837250,89837400,+
1,89847571,89847721,+
1,89992794,89992944,+
1,90031198,90031348,+
1,90077599,90077749,-
1,90320221,90320371,+
1,90397863,90398013,+
1,90489361,90489511,+
1,91179877,91180027,-
1,92239147,92239297,-
1,92270589,92270739,-
1,92293737,92293887,-
1,92323806,92323956,-
1,92418334,92418484,+
1,92452359,92452509,+
1,92471137,92471287,+
1,92686599,92686749,+
1,92725269,92725419,-
1,92783385,92783535,+
1,92831540,92831690,+
1,93074256,93074406,-
1,93097942,93098092,-
1,93236154,93236304,-
1,93404529,93404679,-
1,93415209,93415359,-
1,93634601,93634751,-
1,93668669,93668819,+
1,93707280,93707430,+
1,93708431,93708581,+
1,93931770,93931920,+
1,93949206,93949356,+
1,94045547,94045697,-
1,94079486,94079636,-
1,94128520,94128670,-
1,94185967,94186117,-
1,94201024,94201174,-
1,94276464,94276614,-
1,94281921,94282071,-
1,94461661,94461811,-
1,94905879,94906029,+
1,94913625,94913775,+
1,94932901,94933051,+
1,95004814,95004964,-
1,95330767,95330917,+
1,95402818,95402968,+
1,95422069,95422219,+
1,95450223,95450373,-
1,95451028,95451178,-
1,95455532,95455682,-
1,95600704,95600854,+
1,95708666,95708816,+
1,95708682,95708832,-
1,96423601,96423751,+
1,96448147,96448297,+
1,96451581,96451731,+
1,96462512,96462662,+
1,97637668,97637818,+
1,97637677,97637827,-
1,97751651,97751801,-
1,97751654,97751804,+
1,97889761,97889911,-
1,97993144,97993294,-
1,98064692,98064842,-
1,98102401,98102551,-
1,98142959,98143109,-
1,98149608,98149758,-
1,98318945,98319095,-
1,98372084,98372234,-
1,99361752,99361902,-
1,99440526,99440676,-
1,99521212,99521362,+
1,99529264,99529414,+
1,99599729,99599879,+
1,99774630,99774780,+
1,100129464,100129614,+
1,100211137,100211287,-
1,100365260,100365410,+
1,100369358,100369508,+
1,100513818,100513968,+
1,100579542,100579692,-
1,100585565,100585715,-
1,100681398,100681548,-
1,100858138,100858288,+
1,100899741,100899891,+
1,100946722,100946872,+
1,100946736,100946886,-
1,101430456,101430606,+
1,101487976,101488126,-
1,101535867,101536017,+
1,101543194,101543344,+
1,102323713,102323863,-
1,102374455,102374605,-
1,102416295,102416445,-
1,102434740,102434890,-
1,102445180,102445330,-
1,102455570,102455720,-
1,103348429,103348579,-
1,103386484,103386634,-
1,103427190,103427340,-
1,103428476,103428626,-
1,103455782,103455932,-
1,103542050,103542200,-
1,103547647,103547797,-
1,103557163,103557313,-
1,104000977,104001127,-
1,107685910,107686060,+
1,107793352,107793502,+
1,107810802,107810952,+
1,107966235,107966385,+
1,108121276,108121426,-
1,108176212,108176362,-
1,108186772,108186922,-
1,108211676,108211826,-
1,108329923,108330073,-
1,108507838,108507988,+
1,108714989,108715139,-
1,108773363,108773513,-
1,109130981,109131131,+
1,109168978,109169128,+
1,109322745,109322895,+
1,109370540,109370690,-
1,109433632,109433782,+
1,109433632,109433782,-
1,109462255,109462405,+
1,109462255,109462405,-
1,109496350,109496500,-
1,109550114,109550264,-
1,109658159,109658309,+
1,110029115,110029265,+
1,110131029,110131179,+
1,110298590,110298740,-
1,110298591,110298741,+
1,110541321,110541471,+
1,110607338,110607488,+
1,110607353,110607503,-
1,110834362,110834512,-
1,110851912,110852062,-
1,110865543,110865693,-
1,110924407,110924557,-
1,111720712,111720862,+
1,111747017,111747167,+
1,111747155,111747305,-
1,111766407,111766557,+
1,111777648,111777798,+
1,111957525,111957675,-
1,111963861,111964011,-
1,112405692,112405842,-
1,112415397,112415547,-
1,112510912,112511062,-
1,112998860,112999010,+
1,113001558,113001708,+
1,113023017,113023167,+
1,113064101,113064251,+
1,113159459,113159609,-
1,113164446,113164596,+
1,113247849,113247999,-
1,113248364,113248514,-
1,113503685,113503835,+
1,113618125,113618275,+
1,114031749,114031899,+
1,114096165,114096315,+
1,114142644,114142794,+
1,114145814,114145964,+
1,114171783,114171933,+
1,114210602,114210752,+
1,114222101,114222251,+
1,114376602,114376752,-
1,115031737,115031887,-
1,115126053,115126203,-
1,115424699,115424849,+
1,115515928,115516078,+
1,115528695,115528845,+
1,115628196,115628346,-
1,115829854,115830004,+
1,115829883,115830033,-
1,115876984,115877134,+
1,115877002,115877152,-
1,116236970,116237120,+
1,116252573,116252723,-
1,116270433,116270583,-
1,116524002,116524152,+
1,116677354,116677504,+
1,116949190,116949340,+
1,117094451,117094601,-
1,117618165,117618315,+
1,117660175,117660325,-
1,117922994,117923144,+
1,117939149,117939299,+
1,117951317,117951467,+
1,117993389,117993539,+
1,118017298,118017448,+
1,118591131,118591281,-
1,119654248,119654398,-
1,119656262,119656412,-
1,119661139,119661289,-
1,119664577,119664727,-
1,119673417,119673567,-
1,119801755,119801905,+
1,119914108,119914258,+
1,120186786,120186936,-
1,120268369,120268519,+
1,120311228,120311378,-
1,120509572,120509722,-
1,120557449,120557599,-
1,144181986,144182136,+
1,144190171,144190321,+
1,144206012,144206162,+
1,144516465,144516615,+
1,144516476,144516626,-
1,144816636,144816786,+
1,144823444,144823594,+
1,144836987,144837137,-
1,144845727,144845877,-
1,144884723,144884873,-
1,144893160,144893310,-
1,145010949,145011099,-
1,145241053,145241203,+
1,145279084,145279234,+
1,145285723,145285873,+
1,145286327,145286477,+
1,145538014,145538164,+
1,145639182,145639332,+
1,145698438,145698588,-
1,145710465,145710615,-
1,145784942,145785092,-
1,145908444,145908594,+
1,146449302,146449452,+
1,147034687,147034837,+
1,147408311,147408461,+
1,147409348,147409498,+
1,148004928,148005078,-
1,148017126,148017276,-
1,148265466,148265616,-
1,148314255,148314405,-
1,149408703,149408853,+
1,149458021,149458171,-
1,149458358,149458508,-
1,149945365,149945515,-
1,149970049,149970199,-
1,150207752,150207902,-
1,150322493,150322643,+
1,150411971,150412121,+
1,150529339,150529489,+
1,150529373,150529523,-
1,150690617,150690767,-
1,150845077,150845227,-
1,150918018,150918168,+
1,150921988,150922138,+
1,150936830,150936980,+
1,150936830,150936980,-
1,150977704,150977854,-
1,151003133,151003283,+
1,151036703,151036853,-
1,151036704,151036854,+
1,151164552,151164702,-
1,151211094,151211244,+
1,151259352,151259502,+
1,151267727,151267877,-
1,151499753,151499903,+
1,151503472,151503622,+
1,151587550,151587700,+
1,151606049,151606199,+
1,151689393,151689543,+
1,151784548,151784698,-
1,151791867,151792017,-
1,151855678,151855828,-
1,152013633,152013783,+
1,152013633,152013783,-
1,152358556,152358706,+
1,152655239,152655389,+
1,152658437,152658587,+
1,152659778,152659928,+
1,152800406,152800556,+
1,152957856,152958006,+
1,153123270,153123420,-
1,153661535,153661685,+
1,153818612,153818762,-
1,153947291,153947441,-
1,154058061,154058211,-
1,154060427,154060577,-
1,154084371,154084521,-
1,154177066,154177216,-
1,154186081,154186231,-
1,154199389,154199539,+
1,154582342,154582492,-
1,154681197,154681347,-
1,154737255,154737405,-
1,154745928,154746078,-
1,154762327,154762477,-
1,154816373,154816523,-
1,154903132,154903282,-
1,154997178,154997328,-
1,155237696,155237846,-
1,155242266,155242416,-
1,155344220,155344370,-
1,155431784,155431934,-
1,155583188,155583338,+
1,155594880,155595030,+
1,155726099,155726249,-
1,155734332,155734482,-
1,155742032,155742182,-
1,155750211,155750361,-
1,156233115,156233265,-
1,156283209,156283359,-
1,156537958,156538108,-
1,156765407,156765557,+
1,156935697,156935847,-
1,157496779,157496929,-
1,157555391,157555541,-
1,157565425,157565575,-
1,157665018,157665168,+
1,157665031,157665181,-
1,157801362,157801512,-
1,157831730,157831880,-
1,157965418,157965568,+
1,157976705,157976855,+
1,157993344,157993494,+
1,157994069,157994219,+
1,158046245,158046395,+
1,158325065,158325215,+
1,158811358,158811508,+
1,158910637,158910787,+
1,158920471,158920621,+
1,158935633,158935783,+
1,159001182,159001332,+
1,159003864,159004014,+
1,159043140,159043290,-
1,159095783,159095933,-
1,159259532,159259682,+
1,159358851,159359001,-
1,159380852,159381002,-
1,159843575,159843725,-
1,159996465,159996615,-
1,160044148,160044298,+
1,160102510,160102660,+
1,160137058,160137208,+
1,160160834,160160984,+
1,160199049,160199199,-
1,160244966,160245116,-
1,160377440,160377590,+
1,160484589,160484739,-
1,160514191,160514341,+
1,160514195,160514345,-
1,160616288,160616438,-
1,160792500,160792650,+
1,160852889,160853039,-
1,161029122,161029272,-
1,161160587,161160737,-
1,161243482,161243632,+
1,161544738,161544888,-
1,161549522,161549672,-
1,161553730,161553880,+
1,161553757,161553907,-
1,161691380,161691530,+
1,161766455,161766605,+
1,161784537,161784687,+
1,161815247,161815397,+
1,161847976,161848126,+
1,161972251,161972401,-
1,162127270,162127420,+
1,162168541,162168691,+
1,162207424,162207574,+
1,162271389,162271539,+
1,162331259,162331409,+
1,162347229,162347379,+
1,162348252,162348402,+
1,162537044,162537194,+
1,162615249,162615399,+
1,162631358,162631508,+
1,162647326,162647476,+
1,162711420,162711570,+
1,162724672,162724822,+
1,163172311,163172461,+
1,163172328,163172478,-
1,164547045,164547195,+
1,164562316,164562466,+
1,164572478,164572628,+
1,165394296,165394446,-
1,165468731,165468881,-
1,165518049,165518199,+
1,165518204,165518354,-
1,165706124,165706274,-
1,165719522,165719672,-
1,165786694,165786844,-
1,165864831,165864981,+
1,166917028,166917178,-
1,166941888,166942038,-
1,167092982,167093132,+
1,167276429,167276579,+
1,167332409,167332559,+
1,167346328,167346478,+
1,167390293,167390443,+
1,167467156,167467306,-
1,167648638,167648788,+
1,167785092,167785242,-
1,168004642,168004792,+
1,168008153,168008303,+
1,168084438,168084588,-
1,168155896,168156046,+
1,168511093,168511243,-
1,168942576,168942726,-
1,168942640,168942790,-
1,168947672,168947822,-
1,168950935,168951085,-
1,169033951,169034101,-
1,169048967,169049117,-
1,169298324,169298474,-
1,169443826,169443976,-
1,169509270,169509420,-
1,169562225,169562375,-
1,169656447,169656597,+
1,169712909,169713059,+
1,169712919,169713069,-
1,169781750,169781900,+
1,169900558,169900708,-
1,169971331,169971481,-
1,170467478,170467628,-
1,170467982,170468132,-
1,170995817,170995967,+
1,170998849,170998999,+
1,171016704,171016854,+
1,171017937,171018087,+
1,171077145,171077295,+
1,171086959,171087109,+
1,171541966,171542116,+
1,171682569,171682719,-
1,171759859,171760009,+
1,171770106,171770256,+
1,171772393,171772543,+
1,171777595,171777745,+
1,171998413,171998563,+
1,172060705,172060855,+
1,172062227,172062377,+
1,172188810,172188960,+
1,172211130,172211280,+
1,172376423,172376573,+
1,172376476,172376626,-
1,173391172,173391322,-
1,173408399,173408549,-
1,173423039,173423189,-
1,173453467,173453617,+
1,173486733,173486883,-
1,173489928,173490078,-
1,173567459,173567609,+
1,173567493,173567643,-
1,173595685,173595835,-
1,173635684,173635834,-
1,173741641,173741791,+
